DISTRICT,Latitude,Longitude,date,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,WindSpeed_10m,WindSpeed_50m,Rice(coarse)_price,Wheat_flour_price
morang,26.5,87.3,2015-08-15,10.816451612903226,93.4732258064516,19.785806451612903,86.62290322580645,26.15096774193548,29.16193548387097,23.77967741935484,5.381935483870968,2.380967741935484,3.212903225806452,40.0,40.0
morang,26.5,87.3,2015-09-15,6.464333333333333,93.75333333333332,18.487666666666662,86.12233333333333,25.149,28.365666666666662,22.59933333333333,5.766666666666667,1.9786666666666664,2.679666666666667,40.0,40.0
morang,26.5,87.3,2015-10-15,0.6299999999999999,94.26903225806451,13.456129032258064,70.50032258064518,23.267419354838708,27.77516129032258,19.763548387096773,8.011290322580646,1.7261290322580645,2.265806451612903,38.0,40.0
morang,26.5,87.3,2015-11-15,0.185,94.44966666666666,9.455666666666668,58.641333333333336,20.615,26.005666666666663,16.801333333333336,9.204333333333333,1.622,2.075,40.0,45.0
morang,26.5,87.3,2015-12-15,0.004516129032258,94.55451612903228,6.090322580645162,50.38258064516129,15.733225806451614,22.265483870967746,11.736774193548388,10.528709677419354,1.9525806451612904,2.58,42.0,47.0
morang,26.5,87.3,2016-01-15,0.2938709677419354,94.51096774193547,4.900645161290322,44.571935483870966,14.63225806451613,21.34741935483871,10.704516129032257,10.64258064516129,2.099032258064516,2.752903225806452,40.0,46.0
morang,26.5,87.3,2016-02-15,0.1782758620689655,94.41827586206897,4.892758620689655,33.30551724137931,19.18655172413793,26.852068965517244,13.710689655172414,13.141724137931035,2.619655172413793,3.4117241379310346,40.0,45.0
morang,26.5,87.3,2016-03-15,0.9467741935483872,94.15322580645162,5.54,27.40967741935484,24.51806451612903,32.08032258064516,18.57161290322581,13.509354838709678,3.153225806451613,4.151612903225806,32.0,41.67
morang,26.5,87.3,2016-04-15,0.8523333333333334,93.593,6.729333333333333,25.897666666666662,29.174666666666667,36.78533333333333,22.41133333333333,14.375333333333334,3.816333333333333,5.290333333333334,35.0,41.67
morang,26.5,87.3,2016-05-15,5.924516129032258,93.61032258064516,13.329354838709676,53.87419354838709,27.720322580645163,32.93096774193548,23.05967741935484,9.871612903225806,2.386774193548387,3.067096774193548,35.0,40.0
morang,26.5,87.3,2016-06-15,8.259666666666668,93.44933333333331,18.082666666666668,72.74966666666666,27.763666666666666,31.43133333333333,24.33533333333333,7.097,2.283,2.966333333333333,40.0,40.0
morang,26.5,87.3,2016-07-15,12.741290322580646,93.35806451612903,19.96483870967742,88.44903225806452,25.92419354838709,28.64032258064516,23.64161290322581,4.998387096774193,2.9167741935483877,3.938709677419355,40.0,40.0
morang,26.5,87.3,2016-08-15,4.098387096774194,93.39709677419354,19.854193548387094,86.26645161290323,26.266451612903225,29.065806451612904,23.82451612903226,5.241612903225807,2.354193548387097,3.1861290322580644,40.0,40.0
morang,26.5,87.3,2016-09-15,11.328333333333331,93.69033333333331,18.74333333333333,89.253,24.765666666666668,27.31033333333333,22.622666666666664,4.6866666666666665,1.8523333333333332,2.571333333333333,40.0,40.0
morang,26.5,87.3,2016-10-15,2.310322580645161,93.98096774193549,15.42516129032258,81.06806451612904,23.07322580645161,26.86387096774193,20.105806451612903,6.757741935483871,1.500967741935484,1.9554838709677416,40.0,45.0
morang,26.5,87.3,2016-11-15,0.0,94.35166666666667,10.327333333333334,68.79533333333333,19.414,24.512666666666668,15.716333333333331,8.796333333333333,1.5083333333333333,1.885,40.0,45.0
morang,26.5,87.3,2016-12-15,0.0041935483870967,94.46322580645162,7.88516129032258,61.68741935483871,16.80258064516129,22.851935483870967,13.021935483870967,9.831290322580644,1.6164516129032258,2.136774193548387,45.0,45.0
morang,26.5,87.3,2017-01-15,0.0687096774193548,94.50483870967744,5.850967741935484,49.59032258064516,15.546129032258063,22.48677419354839,11.07,11.415806451612903,1.944193548387097,2.546774193548387,40.0,45.0
morang,26.5,87.3,2017-02-15,0.0117857142857142,94.39785714285712,5.454285714285715,37.823214285714286,18.856428571428573,26.36285714285714,13.6925,12.669642857142858,2.356785714285714,3.067142857142857,40.0,45.0
morang,26.5,87.3,2017-03-15,1.2216129032258063,94.04870967741935,6.799354838709678,38.593870967741935,21.675806451612903,28.566774193548387,15.845483870967742,12.721290322580646,2.69,3.4454838709677422,40.0,45.0
morang,26.5,87.3,2017-04-15,1.614,93.777,9.267333333333331,39.85466666666667,26.81233333333333,33.638333333333335,20.58033333333333,13.058333333333334,2.821,3.659666666666667,40.0,45.0
morang,26.5,87.3,2018-04-15,2.949,93.95066666666666,10.447666666666668,49.66366666666666,25.14766666666667,31.105,19.69833333333333,11.408,2.508,3.213,40.0,45.0
morang,26.5,87.3,2018-05-15,3.6032258064516127,93.71935483870968,14.439032258064517,62.93709677419355,26.360645161290325,31.548709677419357,21.74,9.808709677419357,2.622258064516129,3.301612903225806,45.0,42.0
morang,26.5,87.3,2018-06-15,4.637666666666666,93.23633333333332,17.790333333333333,69.71633333333334,28.07933333333333,32.491,24.241,8.249,2.496666666666667,3.192,42.0,40.0
morang,26.5,87.3,2018-07-15,8.891935483870967,93.16838709677418,19.35290322580645,80.10774193548387,27.093870967741932,30.801290322580645,24.106451612903225,6.694838709677419,2.9441935483870965,3.916129032258065,42.0,45.0
morang,26.5,87.3,2018-08-15,6.911935483870967,93.30612903225808,19.705161290322582,85.66870967741936,26.241935483870968,29.39322580645161,23.69645161290323,5.6974193548387095,2.136774193548387,2.9038709677419354,42.0,45.0
morang,26.5,87.3,2018-09-15,5.038,93.77733333333336,18.387,85.11033333333333,25.272,28.860333333333337,22.430333333333333,6.4303333333333335,2.306,3.182,40.0,45.0
morang,26.5,87.3,2018-10-15,0.7861290322580645,94.2983870967742,12.239032258064515,67.55000000000001,22.411290322580644,27.412258064516127,18.438064516129035,8.975161290322582,1.742258064516129,2.253548387096774,45.0,45.0
morang,26.5,87.3,2018-11-15,0.0083333333333333,94.446,8.503666666666668,55.88366666666666,19.63233333333333,25.812666666666665,15.332,10.481333333333334,1.8123333333333331,2.393666666666667,40.0,45.0
morang,26.5,87.3,2018-12-15,0.1632258064516129,94.54193548387096,5.977741935483871,50.193225806451615,15.682258064516128,22.44451612903226,11.323548387096777,11.12,1.7896774193548386,2.368387096774194,38.0,45.0
morang,26.5,87.3,2019-01-15,0.0851612903225806,94.6258064516129,5.131612903225806,43.59064516129032,15.58290322580645,22.69290322580645,10.777096774193549,11.91741935483871,2.081290322580645,2.7112903225806453,38.0,45.0
morang,26.5,87.3,2019-02-15,1.0357142857142858,94.41178571428571,5.837857142857144,43.77107142857143,17.72357142857143,24.677142857142854,12.55642857142857,12.119285714285713,2.4585714285714286,3.2382142857142857,38.0,50.0
morang,26.5,87.3,2019-03-15,0.5503225806451614,94.13935483870968,5.638709677419355,32.79548387096774,21.71032258064516,29.216129032258067,15.765483870967742,13.449677419354838,2.9516129032258065,3.881935483870968,40.0,50.0
morang,26.5,87.3,2019-04-15,2.903,93.93833333333332,10.496333333333332,47.190666666666665,25.86233333333333,32.08233333333333,20.023000000000003,12.059666666666669,2.5936666666666666,3.337,40.0,52.0
morang,26.5,87.3,2019-05-15,2.8693548387096777,93.61096774193548,11.929354838709678,46.53258064516129,28.30483870967742,34.802903225806446,22.260322580645163,12.543225806451613,2.689354838709677,3.434516129032258,42.0,50.0
morang,26.5,87.3,2019-06-15,3.969333333333333,93.354,17.485,63.928,29.261000000000003,34.33233333333333,24.763666666666666,9.57,2.777,3.522333333333333,40.0,50.0
morang,26.5,87.3,2019-07-15,16.606451612903225,93.25548387096777,19.980967741935483,85.44,26.574193548387097,29.53322580645161,24.151935483870968,5.379677419354839,3.0748387096774192,4.110645161290323,42.0,50.0
morang,26.5,87.3,2019-08-15,4.639677419354839,93.40193548387096,20.07193548387097,86.55870967741936,26.389032258064518,29.330322580645163,23.82903225806452,5.500967741935484,2.47,3.3096774193548386,40.0,60.0
morang,26.5,87.3,2019-09-15,10.188,93.89733333333334,18.301666666666662,87.85666666666665,24.642,27.43133333333333,22.517,4.914,2.232666666666667,3.123333333333333,40.0,55.0
morang,26.5,87.3,2019-10-15,0.3238709677419354,94.28064516129032,14.942580645161293,85.36451612903225,21.83935483870968,25.75548387096774,18.956774193548387,6.799354838709678,1.657741935483871,2.25,44.0,55.0
morang,26.5,87.3,2019-11-15,0.025,94.40766666666669,11.315,73.93233333333335,19.668,24.73333333333333,16.204,8.530333333333333,1.5016666666666665,1.967,40.0,60.0
morang,26.5,87.3,2019-12-15,0.3116129032258065,94.64096774193548,6.510645161290323,60.66967741935484,14.141290322580645,20.366774193548387,10.300322580645162,10.065806451612904,1.6874193548387098,2.27,40.0,55.0
mugu,29.5,82.1,2019-04-15,2.0006666666666666,61.72733333333333,4.642666666666667,72.85533333333333,0.4046666666666667,6.822333333333333,-5.644666666666667,12.467333333333332,2.523333333333333,2.6256666666666666,60.0,54.0
mugu,29.5,82.1,2019-05-15,0.8203225806451613,61.733870967741936,4.866451612903226,62.31322580645161,3.2435483870967743,9.584516129032258,-2.46,12.044193548387096,3.1564516129032256,3.2461290322580645,60.0,54.0
mugu,29.5,82.1,2019-06-15,2.573,61.713,7.083,68.99433333333333,7.066333333333334,13.516666666666667,1.221,12.295666666666667,3.2113333333333336,3.316333333333333,60.0,55.0
mugu,29.5,82.1,2019-07-15,4.453870967741936,61.58129032258064,9.866451612903226,81.86774193548388,9.452580645161287,14.475161290322582,5.077096774193548,9.397419354838709,2.9609677419354834,3.064516129032258,65.0,60.0
mugu,29.5,82.1,2019-08-15,3.111612903225806,61.72967741935484,9.80516129032258,82.89548387096775,9.211935483870969,14.390967741935484,4.937741935483871,9.453548387096774,2.55,2.613225806451613,65.0,60.0
mugu,29.5,82.1,2019-09-15,3.792666666666667,61.87866666666666,8.952666666666666,84.74033333333334,7.486666666666666,12.322,3.8526666666666665,8.470666666666666,2.4353333333333333,2.6013333333333337,65.0,60.0
mugu,29.5,82.1,2019-10-15,0.2748387096774193,61.8883870967742,4.8267741935483865,69.79612903225807,1.3461290322580646,7.406129032258065,-3.1954838709677422,10.6,2.286451612903225,2.384193548387097,65.0,60.0
mugu,29.5,82.1,2019-11-15,0.729,61.81733333333333,3.204,61.394666666666666,-2.238,3.8756666666666666,-6.522666666666667,10.397,2.196333333333333,2.438333333333333,65.0,60.0
mugu,29.5,82.1,2019-12-15,1.8167741935483872,61.46096774193549,1.729032258064516,65.99935483870968,-11.64516129032258,-3.4048387096774198,-18.544193548387096,15.139677419354838,2.619032258064516,2.948387096774194,65.0,60.0
palpa,27.9,83.5,2001-04-15,0.3006666666666667,92.553,4.7683333333333335,20.282666666666668,26.985333333333333,34.794666666666664,19.646666666666665,15.148666666666667,3.1256666666666666,4.060333333333333,12.5,16.0
palpa,27.9,83.5,2001-05-15,1.9454838709677416,92.15612903225806,11.076129032258065,40.8358064516129,29.010967741935485,35.02,23.181290322580644,11.839677419354835,2.496451612903226,3.1048387096774195,12.6,16.0
palpa,27.9,83.5,2001-06-15,3.2156666666666665,91.90366666666668,15.703333333333337,59.186,28.65033333333333,33.48,24.276333333333334,9.201666666666666,2.4803333333333333,3.0383333333333336,15.5,13.3
palpa,27.9,83.5,2001-07-15,4.999032258064516,91.9658064516129,17.67258064516129,69.12193548387097,27.94,32.410322580645165,24.25193548387097,8.158387096774193,2.5180645161290323,3.2006451612903226,13.8,12.5
palpa,27.9,83.5,2001-08-15,6.3670967741935485,92.14387096774192,18.239032258064515,75.73903225806451,26.88,30.97903225806452,23.475161290322585,7.505483870967741,2.229032258064516,2.911290322580645,14.4,13.5
palpa,27.9,83.5,2001-09-15,6.359666666666667,92.49,16.691333333333333,80.64,24.345333333333333,28.124,21.328666666666667,6.7956666666666665,1.7453333333333334,2.302666666666666,14.35,14.4
palpa,27.9,83.5,2001-10-15,1.118064516129032,92.8516129032258,11.874193548387098,64.08387096774193,22.554516129032255,27.925161290322578,18.45935483870968,9.46483870967742,1.8864516129032256,2.470967741935484,14.0,14.0
palpa,27.9,83.5,2001-11-15,0.0293333333333333,93.203,6.544333333333333,44.5,18.744000000000003,25.67833333333333,14.336,11.341666666666669,1.9356666666666664,2.454333333333333,16.8,16.0
palpa,27.9,83.5,2001-12-15,0.0,93.40193548387096,4.136129032258064,38.175161290322585,14.275483870967742,21.611290322580647,9.838387096774191,11.77290322580645,1.874516129032258,2.3393548387096774,16.8,16.0
palpa,27.9,83.5,2002-01-15,0.48,93.23193548387096,4.304838709677419,41.31096774193548,13.58290322580645,20.524838709677415,9.316451612903226,11.208387096774192,2.113225806451613,2.8206451612903227,17.8,16.0
palpa,27.9,83.5,2002-02-15,0.5125,93.25464285714284,4.176071428571428,32.426071428571426,16.915714285714284,25.044642857142858,11.246785714285716,13.796428571428573,2.457142857142857,3.1675,15.0,15.3
palpa,27.9,83.5,2002-03-15,0.3035483870967742,92.83774193548386,4.115483870967742,23.240967741935485,22.35,30.389032258064518,15.640967741935484,14.74741935483871,2.717741935483871,3.4693548387096773,15.6,17.6
palpa,27.9,83.5,2002-04-15,0.0446666666666666,92.50733333333332,5.047666666666667,20.55333333333333,27.327,35.09,19.937,15.153,2.9683333333333333,3.7676666666666665,16.4,15.5
palpa,27.9,83.5,2002-05-15,1.39,92.16516129032256,10.137419354838707,38.58354838709677,28.924516129032256,35.461290322580645,22.693870967741937,12.766451612903223,2.9574193548387098,3.638387096774194,16.6,15.4
palpa,27.9,83.5,2002-06-15,2.365333333333333,92.022,14.094666666666663,50.31133333333333,29.562666666666665,35.016333333333336,24.372333333333334,10.645,2.556,3.123,17.6,17.3
palpa,27.9,83.5,2002-07-15,4.187096774193549,91.84677419354838,15.639032258064516,56.85290322580645,29.356774193548382,34.7541935483871,24.796451612903223,9.957096774193548,2.4932258064516133,3.1896774193548385,16.7,15.6
palpa,27.9,83.5,2002-08-15,1.0912903225806452,92.15870967741937,16.7558064516129,66.91354838709678,27.529032258064515,32.347096774193545,23.60967741935484,8.738387096774193,2.6635483870967738,3.452903225806452,17.2,15.6
palpa,27.9,83.5,2002-09-15,3.0116666666666663,92.56633333333332,14.688,64.68966666666667,25.987,31.19633333333333,21.986666666666668,9.209,2.275,2.998,18.0,15.2
palpa,27.9,83.5,2002-10-15,0.4138709677419355,92.9067741935484,9.846451612903229,50.04419354838709,23.41032258064516,29.655483870967743,18.363225806451613,11.291290322580643,1.9996774193548388,2.512258064516129,18.1,15.4
palpa,27.9,83.5,2002-11-15,0.0136666666666666,93.117,5.455666666666667,35.59733333333334,19.535,26.93166666666667,14.426333333333334,12.504666666666669,2.1026666666666665,2.68,16.8,16.0
palpa,27.9,83.5,2002-12-15,0.5496774193548387,93.2125806451613,3.612903225806452,31.866451612903223,15.12258064516129,22.666129032258063,10.30548387096774,12.360967741935484,2.0193548387096776,2.573870967741936,17.75,16.1
palpa,27.9,83.5,2003-01-15,0.212258064516129,93.3225806451613,3.5235483870967745,35.32,13.005483870967742,20.83290322580645,8.248387096774193,12.584193548387097,1.9812903225806453,2.479354838709677,18.1,18.0
palpa,27.9,83.5,2003-02-15,1.0364285714285717,93.1432142857143,5.021071428571429,41.59535714285715,15.954285714285716,23.211785714285718,10.635357142857144,12.57642857142857,2.399642857142857,3.0885714285714285,16.6,19.0
palpa,27.9,83.5,2003-03-15,0.0306451612903225,92.87903225806453,4.631612903225807,27.47935483870968,20.853870967741937,28.53516129032258,14.241612903225809,14.293870967741936,2.5983870967741933,3.294193548387097,15.6,17.6
palpa,27.9,83.5,2003-04-15,0.4549999999999999,92.57133333333331,4.746666666666667,19.116666666666667,27.646,35.35766666666667,20.392,14.965,2.816333333333333,3.553,17.6,19.2
palpa,27.9,83.5,2003-05-15,0.1874193548387097,92.2583870967742,6.214838709677419,23.320322580645165,29.00193548387097,36.28,21.55290322580645,14.725161290322582,2.859032258064516,3.641935483870968,18.1,19.25
palpa,27.9,83.5,2003-06-15,3.025333333333333,91.846,12.937666666666669,46.549,29.847,35.361666666666665,24.725666666666665,10.635,2.7063333333333333,3.329333333333333,17.6,18.3
palpa,27.9,83.5,2003-07-15,5.837741935483871,92.12935483870967,17.98774193548387,74.02354838709678,27.02,31.232903225806453,23.515806451612903,7.718064516129032,2.6193548387096777,3.439032258064516,17.1,17.8
palpa,27.9,83.5,2003-08-15,3.839032258064517,92.17290322580644,18.066129032258065,74.66612903225807,26.948709677419355,31.08483870967742,23.58967741935484,7.496774193548387,2.4751612903225806,3.263870967741936,18.6,16.5
palpa,27.9,83.5,2003-09-15,2.878,92.42533333333334,16.81533333333333,75.304,25.603,29.649,22.43933333333333,7.21,2.137,2.8993333333333333,17.0,17.0
palpa,27.9,83.5,2003-10-15,0.5958064516129032,92.91387096774191,9.91,51.11709677419355,23.36387096774193,29.885806451612904,18.75032258064516,11.13483870967742,1.9274193548387095,2.4996774193548386,16.0,16.5
palpa,27.9,83.5,2003-11-15,0.0,93.16266666666668,6.049333333333333,41.98733333333333,18.397,25.63733333333333,13.294,12.343333333333334,2.037666666666667,2.623,15.4,16.4
palpa,27.9,83.5,2003-12-15,0.1587096774193548,93.34258064516128,4.567741935483871,41.03741935483871,14.73258064516129,22.038709677419355,9.957096774193548,12.082258064516129,1.9338709677419357,2.452258064516129,14.3,16.1
